aggregation;formula;dimension;layers;train_source;test_source;num_epochs;has_progress_log;final_train_acc;final_test_acc;acc_size_1-10;acc_size_11-20;acc_size_21-30;acc_size_31-40;acc_size_41-50;acc_size_51-60;acc_size_61-70;acc_size_71-80;acc_size_81-90;acc_size_91-100;acc_set_RG;acc_set_CG;acc_set_HC
sum;psi_15;7;7;all;all;2000;TRUE;0,8635;0,845;0,7865;0,859;0,7688;0,7946;0,8359;0,8368;0,8563;0,8504;0,8762;0,8566;0,9104;0,8153;0,8369
sum;psi_16;2;2;all;all;2000;TRUE;0,8743;0,9316;0,7416;0,8846;0,8618;0,8786;0,9258;0,934;0,9688;0,9038;0,9509;0,9715;0,9742;0,8933;0,843
sum;psi_16;3;3;all;all;2000;TRUE;0,977;0,867;0,9326;0,8846;0,8241;0,875;0,8773;0,8495;0,8754;0,8845;0,8302;0,8873;0,9893;0,8368;0,9374
sum;psi_16;4;4;all;all;2000;TRUE;0,9496;0,9226;0,8989;0,9274;0,8618;0,8964;0,9244;0,9028;0,9417;0,9291;0,9104;0,9541;0,9822;0,9397;0,886
sum;psi_16;5;5;all;all;2000;TRUE;0,9145;0,9683;0,9888;0,9744;0,9296;0,9571;0,98;0,9491;0,9608;0,9869;0,9587;0,9861;0,9867;0,8933;0,9457
sum;psi_16;6;6;all;all;2000;TRUE;0,9433;0,9552;0,9326;0,9573;0,8894;0,9179;0,9572;0,9387;0,9729;0,9703;0,9416;0,9861;0,9822;0,9721;0,8939
mean;psi_1;2;2;all;all;43;TRUE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
mean;psi_1;3;3;all;all;81;TRUE;0,9996;1;1;1;1;1;1;1;1;1;1;1;0,9998;1;0,9996
mean;psi_1;4;4;all;all;42;TRUE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
mean;psi_2;2;2;all;all;2000;TRUE;0,9981;0,9996;1;1;1;1;1;0,9988;1;0,9991;0,9992;1;0,9974;1;0,9992
mean;psi_2;3;3;all;all;2000;TRUE;0,9322;0,8716;0,6517;0,6966;0,8869;0,8804;0,8117;0,8576;0,9638;0,8171;0,9299;0,8713;0,9526;0,9468;0,8051
mean;psi_2;4;4;all;all;914;TRUE;0,9997;0,9997;1;1;1;0,9982;1;1;1;0,9991;1;1;1;1;0,9992
mean;psi_2;5;5;all;all;808;TRUE;0,9999;0,9999;1;1;1;1;1;1;1;0,9991;1;1;0,9998;1;0,9998
mean;psi_3;2;2;all;all;2000;TRUE;0,9814;0,9734;0,9438;0,9359;0,9849;0,9321;0,9501;0,9815;0,9899;0,9685;0,9907;0,9777;0,9836;1;0,9484
mean;psi_3;3;3;all;all;2000;TRUE;0,9814;0,9734;0,9438;0,9359;0,9849;0,9321;0,9501;0,9815;0,9899;0,9685;0,9907;0,9777;0,9836;1;0,9484
mean;psi_3;4;4;all;all;2000;TRUE;0,9814;0,9734;0,9438;0,9359;0,9849;0,9321;0,9501;0,9815;0,9899;0,9685;0,9907;0,9777;0,9836;1;0,9484
mean;psi_3;5;5;all;all;2000;TRUE;0,9917;0,9827;0,9888;0,953;0,9874;0,9429;0,9857;0,9884;0,9899;0,9886;0,9907;0,9798;0,9873;1;0,9741
mean;psi_3;6;6;all;all;2000;TRUE;0,9814;0,9734;0,9438;0,9359;0,9849;0,9321;0,9501;0,9815;0,9899;0,9685;0,9907;0,9777;0,9836;1;0,9484
mean;psi_4;2;2;all;all;2000;TRUE;0,8786;0,9323;0,9551;0,9316;0,8769;0,9089;0,9215;0,9433;0,9417;0,9344;0,9307;0,9471;0,9209;0,886;0,9107
mean;psi_4;3;3;all;all;2000;TRUE;0,8843;0,9018;0,9663;0,9103;0,8543;0,8893;0,8916;0,9132;0,9085;0,8994;0,8972;0,9137;0,9221;0,8376;0,9198
mean;psi_4;4;4;all;all;2000;TRUE;0,884;0,9003;0,9663;0,9017;0,8467;0,8821;0,8887;0,912;0,9085;0,9003;0,8972;0,9137;0,9223;0,8356;0,919
mean;psi_4;5;5;all;all;2000;TRUE;0,9941;0,9935;1;1;0,9799;0,9982;0,9971;0,9965;0,998;0,986;0,9945;0,9923;0,9931;1;0,9883
mean;psi_4;6;6;all;all;2000;TRUE;0,884;0,9003;0,9663;0,9017;0,8467;0,8821;0,8887;0,912;0,9085;0,9003;0,8972;0,9137;0,9223;0,8356;0,919
mean;psi_5;2;2;all;all;2000;TRUE;0,9825;0,9827;0,8764;0,9573;0,995;0,9786;0,9444;0,9826;0,993;0,9755;0,9969;0,9965;0,9946;1;0,9532
mean;psi_5;3;3;all;all;2000;TRUE;0,9825;0,9827;0,8764;0,9573;0,995;0,9786;0,9444;0,9826;0,993;0,9755;0,9969;0,9965;0,9946;1;0,9532
mean;psi_5;4;4;all;all;2000;TRUE;0,9825;0,9827;0,8764;0,9573;0,995;0,9786;0,9444;0,9826;0,993;0,9755;0,9969;0,9965;0,9946;1;0,9532
mean;psi_5;5;5;all;all;568;TRUE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
mean;psi_5;6;6;all;all;1149;TRUE;0,9996;1;1;1;1;1;1;1;1;1;1;1;1;1;0,9994
mean;psi_6;2;2;all;all;2000;TRUE;0,9199;0,9407;0,9888;0,953;0,9171;0,8714;0,8987;0,9271;0,9558;0,9379;0,9642;0,9687;0,9386;0,9384;0,9145
mean;psi_6;3;3;all;all;2000;TRUE;0,9186;0,9223;0,9888;0,9487;0,9121;0,8625;0,8688;0,897;0,9296;0,9134;0,9502;0,9582;0,9386;0,9087;0,9141
mean;psi_6;4;4;all;all;2000;TRUE;0,9575;0,9528;0,9888;0,9872;0,9196;0,8929;0,923;0,934;0,9638;0,9563;0,972;0,9756;0,9405;0,9941;0,9307
mean;psi_6;5;5;all;all;2000;TRUE;0,9186;0,9223;0,9888;0,9487;0,9121;0,8625;0,8688;0,897;0,9296;0,9134;0,9502;0,9582;0,9386;0,9087;0,9141
mean;psi_6;6;6;all;all;2000;TRUE;0,9762;0,9585;0,9438;0,9658;0,9774;0,9018;0,9401;0,9514;0,9568;0,9361;0,9875;0,9812;0,9562;0,9826;0,9627
mean;psi_7;6;6;all;all;2000;TRUE;0,8221;0,7995;0,9551;0,9103;0,8241;0,8732;0,9572;0,8762;0,6392;0,937;0,6674;0,7328;0,6908;0,9913;0,7494
mean;psi_7;7;7;all;all;2000;TRUE;0,8571;0,8397;0,9551;0,9402;0,892;0,9375;0,9772;0,9097;0,7216;0,9633;0,7352;0,7314;0,6976;0,9927;0,854
mean;psi_7;8;8;all;all;2000;TRUE;0,9215;0,8448;0,9326;0,9444;0,8543;0,9536;0,9772;0,9109;0,5889;0,8915;0,8201;0,8358;0,8276;0,9907;0,8292
mean;psi_7;9;9;all;all;2000;TRUE;0,7569;0,7589;0,8989;0,7735;0,7538;0,8411;0,8545;0,8333;0,6533;0,8898;0,662;0,6813;0,6669;0,818;0,7885
mean;psi_7;10;10;all;all;2000;TRUE;0,9546;0,8732;0,9775;0,9444;0,9095;0,8982;0,8944;0,9155;0,802;0,9668;0,8396;0,8045;0,8627;0,9891;0,8878
mean;psi_8;6;6;all;all;2000;TRUE;0,9912;0,9822;0,9888;0,9487;0,9347;0,9321;0,99;0,9919;0,9889;0,9974;0,9875;0,9889;0,9782;1;0,9816
mean;psi_8;7;7;all;all;2000;TRUE;0,9949;0,9896;0,9888;0,9744;0,9573;0,9643;0,9929;0,9942;0,992;0,9983;0,9938;0,9944;0,9855;1;0,9911
mean;psi_8;8;8;all;all;2000;TRUE;0,9962;0,9907;0,9888;0,9744;0,9598;0,9679;0,9914;0,9942;1;0,9965;0,9938;0,9944;0,9849;1;0,9953
mean;psi_8;9;9;all;all;2000;TRUE;0,9946;0,9883;0,9888;0,9658;0,9447;0,9446;0,9914;0,9942;1;0,9991;0,9938;0,9944;0,9808;1;0,9935
mean;psi_8;10;10;all;all;2000;TRUE;0,996;0,992;0,9888;0,9701;0,9673;0,9732;0,9929;0,9942;1;1;0,9938;0,9944;0,9859;1;0,9959
mean;psi_9;2;2;all;all;2000;TRUE;0,714;0,7176;0,9663;0,9573;0,9146;0,875;0,8245;0,7199;0,6804;0,7017;0,6534;0,5894;0,3971;0,9642;0,7851
mean;psi_9;3;3;all;all;2000;TRUE;0,7362;0,7299;0,9551;0,953;0,907;0,8571;0,8217;0,735;0,6884;0,7209;0,6978;0,5978;0,4354;0,9623;0,8005
mean;psi_9;4;4;all;all;2000;TRUE;0,8209;0,7685;0,9213;0,9359;0,8467;0,825;0,796;0,7338;0,7508;0,7769;0,7181;0,746;0,6302;0,9267;0,8254
mean;psi_9;5;5;all;all;2000;TRUE;0,8568;0,8226;0,9438;0,9145;0,8593;0,8268;0,826;0,794;0,8161;0,8565;0,7718;0,8267;0,7309;0,9546;0,8325
mean;psi_10;2;2;all;all;2000;TRUE;0,9057;0,8971;0,9663;0,9786;0,9347;0,9214;0,9073;0,8889;0,8553;0,909;0,891;0,8845;0,8147;0,9796;0,9093
mean;psi_10;3;3;all;all;2000;TRUE;0,9057;0,8971;0,9663;0,9786;0,9347;0,9214;0,9073;0,8889;0,8553;0,909;0,891;0,8845;0,8147;0,9796;0,9093
mean;psi_10;4;4;all;all;2000;TRUE;0,9057;0,8971;0,9663;0,9786;0,9347;0,9214;0,9073;0,8889;0,8553;0,909;0,891;0,8845;0,8147;0,9796;0,9093
mean;psi_10;5;5;all;all;2000;TRUE;0,9057;0,8971;0,9663;0,9786;0,9347;0,9214;0,9073;0,8889;0,8553;0,909;0,891;0,8845;0,8147;0,9796;0,9093
mean;psi_11;2;2;all;all;2000;TRUE;0,7731;0,6231;0,5393;0,6239;0,5151;0,5161;0,602;0,5833;0,6352;0,6203;0,7009;0,6583;0,7295;0,7105;0,6508
mean;psi_11;3;3;all;all;2000;TRUE;0,6926;0,5474;0,6067;0,5684;0,5578;0,5554;0,582;0,5532;0,5497;0,5739;0,493;0,54;0,5135;0,7368;0,606
mean;psi_11;4;4;all;all;2000;TRUE;0,7445;0,7707;0,7528;0,6838;0,6106;0,6446;0,766;0,7894;0,796;0,776;0,8255;0,7996;0,9092;0,6392;0,7255
mean;psi_11;5;5;all;all;2000;TRUE;0,9562;0,8093;0,8315;0,7521;0,7261;0,7732;0,8231;0,8449;0,8472;0,7997;0,8372;0,7829;0,9788;0,7957;0,8706
mean;psi_11;6;6;all;all;2000;TRUE;0,809;0,8568;0,809;0,8162;0,7085;0,7036;0,8502;0,8924;0,9367;0,8329;0,905;0,8699;0,9661;0,8326;0,7016
mean;psi_12;2;2;all;all;2000;TRUE;0,8226;0,7245;0,6517;0,6282;0,6759;0,6786;0,7133;0,7326;0,6955;0,7358;0,7181;0,7933;0,9253;0,6548;0,7387
mean;psi_12;3;3;all;all;2000;TRUE;0,8272;0,6596;0,5955;0,5043;0,5452;0,5804;0,5949;0,6424;0,6955;0,6649;0,7157;0,714;0,8698;0,6732;0,6836
mean;psi_12;4;4;all;all;2000;TRUE;0,8336;0,7518;0,6966;0,6538;0,6658;0,7036;0,7361;0,7373;0,7196;0,783;0,7531;0,8267;0,9326;0,7254;0,7187
mean;psi_12;5;5;all;all;2000;TRUE;0,8829;0,789;0,7753;0,6752;0,6859;0,7643;0,7418;0,7581;0,803;0,8101;0,8333;0,8219;0,9356;0,7734;0,797
mean;psi_13;2;2;all;all;913;TRUE;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
mean;psi_13;3;3;all;all;2000;TRUE;0,998;0,9977;1;0,9957;1;1;0,9986;1;0,999;0,9974;0,9969;0,9944;0,9946;1;0,9988
mean;psi_13;4;4;all;all;2000;TRUE;0,5557;0,4558;0,573;0,4872;0,4246;0,3875;0,475;0,4132;0,4613;0,4646;0,4938;0,4502;0,4364;0,5866;0,4916
mean;psi_13;5;5;all;all;931;TRUE;0,9999;1;1;1;1;1;1;1;1;1;1;1;1;1;0,9998
mean;psi_14;2;2;all;all;2000;TRUE;0,9293;0,8714;0,764;0,7821;0,8216;0,8429;0,8702;0,8519;0,8945;0,8766;0,8855;0,897;0,9834;0,8156;0,9008
mean;psi_14;3;3;all;all;2000;TRUE;0,9293;0,8714;0,764;0,7821;0,8216;0,8429;0,8702;0,8519;0,8945;0,8766;0,8855;0,897;0,9834;0,8156;0,9008
mean;psi_14;4;4;all;all;1770;TRUE;0,9996;0,9669;0,9663;0,9658;0,9673;0,9679;0,9672;0,9676;0,9668;0,9668;0,9665;0,9666;0,9998;0,9496;0,9996
mean;psi_14;5;5;all;all;2000;TRUE;0,9983;0,9992;1;0,9957;1;1;1;0,9977;1;0,9983;0,9992;1;1;1;0,9962
mean;psi_15;3;3;all;all;2000;TRUE;0,8297;0,7359;0,7978;0,7436;0,7864;0,7357;0,7461;0,7396;0,6915;0,7629;0,7025;0,7488;0,7634;0,8631;0,7197
mean;psi_15;4;4;all;all;2000;TRUE;0,5061;0,4897;0,7753;0,7436;0,6206;0,6339;0,5264;0,4977;0,4161;0,5424;0,4089;0,3967;0,1508;0,7959;0,5455
mean;psi_15;5;5;all;all;2000;TRUE;0,8719;0,7533;0,6742;0,7137;0,6709;0,675;0,7575;0,7465;0,7286;0,7865;0,7632;0,8017;0,8821;0,8261;0,727
mean;psi_15;6;6;all;all;2000;TRUE;0,9634;0,9491;0,9775;0,9444;0,9271;0,9286;0,9372;0,9479;0,9558;0,9501;0,9626;0,9513;0,9425;0,9927;0,9332
mean;psi_15;7;7;all;all;2000;TRUE;0,8196;0,8188;0,7753;0,7393;0,701;0,7143;0,796;0,7685;0,8653;0,8661;0,8396;0,8608;0,8656;0,8589;0,7332
mean;psi_16;2;2;all;all;2000;TRUE;0,7791;0,7529;0,5393;0,6325;0,7035;0,7464;0,7076;0,7639;0,8291;0,6763;0,7975;0,7857;0,9631;0,5957;0,7391
mean;psi_16;3;3;all;all;2000;TRUE;0,9562;0,8654;0,8202;0,8419;0,8015;0,8393;0,8602;0,8727;0,8744;0,8661;0,8707;0,8866;0,9806;0,8447;0,9052
mean;psi_16;4;4;all;all;2000;TRUE;0,9624;0,9602;0,9213;0,9615;0,8844;0,9143;0,9486;0,9711;0,9709;0,9633;0,9743;0,9777;0,9849;0,983;0,9159
mean;psi_16;5;5;all;all;2000;TRUE;0,9862;0,963;0,9888;0,9658;0,9322;0,975;0,9715;0,941;0,9688;0,9764;0,9517;0,9694;0,9911;0,9678;0,9644
mean;psi_16;6;6;all;all;2000;TRUE;0,9944;0,9791;0,9663;0,9872;0,9623;0,9875;0,9886;0,9711;0,9799;0,993;0,9634;0,9826;0,9945;0,982;0,9834
