aggregation;formula;dimension;layers;train_source;train_size_range;test_source;test_size_range;num_epochs;has_progress_log;final_train_acc;final_test_acc;acc_size_1-10;acc_size_11-20;acc_size_21-30;acc_size_31-40;acc_size_41-50;acc_size_51-60;acc_size_61-70;acc_size_71-80;acc_size_81-90;acc_size_91-100;acc_set_RG;acc_set_CG;acc_set_HC
sum;psi_3;3;3;HC;1-50;HC;51-100;2000;TRUE;0,9409;0,9486;;;;;;0,9707;0,9402;0,9374;0,9649;0,935;0,9834;0,9887;0,9467
sum;psi_3;4;4;HC;1-50;HC;51-100;2000;TRUE;0,9557;0,9595;;;;;;0,9707;0,9509;0,964;0,9684;0,9467;0,9836;1;0,9585
sum;psi_3;5;5;HC;1-50;HC;51-100;2000;TRUE;0,9596;0,9592;;;;;;0,9707;0,9509;0,964;0,9684;0,9456;0,9836;1;0,9593
sum;psi_3;6;6;HC;1-50;HC;51-100;2000;TRUE;0,9518;0,9574;;;;;;0,9707;0,9509;0,9601;0,9684;0,9414;0,9836;1;0,956
sum;psi_4;2;2;HC;1-50;HC;51-100;2000;TRUE;0,8935;0,9275;;;;;;0,9329;0,9202;0,9627;0,9111;0,9158;0,9223;0,8275;0,9188
sum;psi_4;3;3;HC;1-50;HC;51-100;2000;TRUE;0,8942;0,9277;;;;;;0,9329;0,9202;0,9627;0,9111;0,9168;0,9209;0,8303;0,9192
sum;psi_4;4;4;HC;1-50;HC;51-100;2000;TRUE;0,8942;0,9275;;;;;;0,9329;0,9187;0,964;0,9099;0,9168;0,9223;0,8356;0,919
sum;psi_4;5;5;HC;1-50;HC;51-100;2000;TRUE;0,9082;0,8798;;;;;;0,926;0,8988;0,9241;0,7813;0,8923;0,5107;0,8309;0,887
sum;psi_4;6;6;HC;1-50;HC;51-100;2000;TRUE;0,916;0,9357;;;;;;0,9329;0,9248;0,968;0,9135;0,9392;0,9235;0,8344;0,9307
sum;psi_5;2;2;HC;1-50;HC;51-100;2000;TRUE;0,9603;0,973;;;;;;0,9518;0,9785;0,984;0,9813;0,9659;0,9945;1;0,9698
sum;psi_5;3;3;HC;1-50;HC;51-100;2000;TRUE;0,9393;0,9579;;;;;;0,9466;0,9647;0,9521;0,9696;0,9542;0,9946;1;0,9532
sum;psi_5;4;4;HC;1-50;HC;51-100;2000;TRUE;0,9393;0,9579;;;;;;0,9466;0,9647;0,9521;0,9696;0,9542;0,9946;1;0,9532
sum;psi_5;5;5;HC;1-50;HC;51-100;1221;TRUE;0,9938;0,996;;;;;;1;1;0,9907;1;0,9915;0,9988;1;0,9955
sum;psi_5;6;6;HC;1-50;HC;51-100;258;TRUE;0,9907;0,9981;;;;;;1;1;0,996;1;0,9957;0,9988;1;0,9962
sum;psi_6;2;2;HC;1-50;HC;51-100;2000;TRUE;0,8896;0,9253;;;;;;0,9053;0,9294;0,9188;0,9322;0,9339;0,9386;0,8988;0,9163
sum;psi_6;3;3;HC;1-50;HC;51-100;2000;TRUE;0,8896;0,923;;;;;;0,9053;0,9294;0,9121;0,9322;0,9296;0,9386;0,9087;0,9145
sum;psi_6;4;4;HC;1-50;HC;51-100;2000;TRUE;0,9526;0,9558;;;;;;0,9346;0,9647;0,9441;0,9626;0,9659;0,9516;0,9111;0,955
sum;psi_6;5;5;HC;1-50;HC;51-100;2000;TRUE;0,8896;0,9224;;;;;;0,9053;0,9279;0,9121;0,9298;0,9307;0,9372;0,9006;0,9141
sum;psi_6;6;6;HC;1-50;HC;51-100;2000;TRUE;0,8896;0,9245;;;;;;0,9053;0,9294;0,9148;0,9322;0,9339;0,9386;0,9036;0,9157
sum;psi_7;6;6;HC;1-50;HC;51-100;2000;TRUE;0,937;0,8279;;;;;;0,8141;0,839;0,8615;0,7485;0,8742;0,699;0,947;0,8556
sum;psi_7;7;7;HC;1-50;HC;51-100;2000;TRUE;0,958;0,8311;;;;;;0,8021;0,8604;0,8735;0,7497;0,8689;0,6972;0,5562;0,8633
sum;psi_7;8;8;HC;1-50;HC;51-100;2000;TRUE;0,8834;0,7906;;;;;;0,7642;0,8282;0,7643;0,724;0,8625;0,6982;0,7115;0,8141
sum;psi_7;9;9;HC;1-50;HC;51-100;2000;TRUE;0,8904;0,7871;;;;;;0,7625;0,8374;0,7297;0,7298;0,8657;0,7019;0,787;0,8134
sum;psi_7;10;10;HC;1-50;HC;51-100;2000;TRUE;0,8585;0,7789;;;;;;0,7126;0,7853;0,8322;0,7099;0,8358;0,6948;0,3736;0,7991
sum;psi_8;6;6;HC;1-50;HC;51-100;2000;TRUE;0,9798;0,9857;;;;;;0,9828;0,9801;0,9867;0,9871;0,9893;0,9728;0,9909;0,9842
sum;psi_8;7;7;HC;1-50;HC;51-100;2000;TRUE;0,9938;0,973;;;;;;0,9776;0,9801;0,98;0,9649;0,967;0,7002;0,9895;0,9783
sum;psi_8;8;8;HC;1-50;HC;51-100;2000;TRUE;0,9806;0,9645;;;;;;0,9673;0,9509;0,964;0,9626;0,9744;0,9746;0,9883;0,9686
sum;psi_8;9;9;HC;1-50;HC;51-100;2000;TRUE;0,9728;0,9804;;;;;;0,957;0,9893;0,9893;0,9801;0,9819;0,9715;0,9889;0,9785
sum;psi_8;10;10;HC;1-50;HC;51-100;2000;TRUE;0,9961;0,9857;;;;;;0,9862;0,977;0,9867;0,986;0,9904;0,9847;0,9891;0,9883
sum;psi_9;2;2;HC;1-50;HC;51-100;2000;TRUE;0,9533;0,919;;;;;;0,9139;0,9248;0,9254;0,9345;0,8987;0,8813;0,9642;0,9277
sum;psi_9;3;3;HC;1-50;HC;51-100;2000;TRUE;0,9292;0,8838;;;;;;0,8881;0,8926;0,9188;0,862;0,8667;0,8036;0,9654;0,8953
sum;psi_9;4;4;HC;1-50;HC;51-100;2000;TRUE;0,9409;0,8692;;;;;;0,8933;0,8727;0,9041;0,8398;0,8507;0,7832;0,9569;0,8874
sum;psi_9;5;5;HC;1-50;HC;51-100;2000;TRUE;0,9323;0,8766;;;;;;0,864;0,8804;0,9055;0,8795;0,8561;0,7846;0,9595;0,8908
sum;psi_10;2;2;HC;1-50;HC;51-100;2000;TRUE;0,937;0,8997;;;;;;0,9122;0,8926;0,9188;0,9053;0,8763;0,8147;0,9796;0,9091
sum;psi_10;3;3;HC;1-50;HC;51-100;2000;TRUE;0,9378;0,8999;;;;;;0,9122;0,8926;0,9188;0,9064;0,8763;0,8147;0,9796;0,9095
sum;psi_10;4;4;HC;1-50;HC;51-100;2000;TRUE;0,9378;0,8907;;;;;;0,9122;0,8926;0,9041;0,8784;0,8763;0,7006;0,9796;0,9026
sum;psi_10;5;5;HC;1-50;HC;51-100;2000;TRUE;0,9378;0,8997;;;;;;0,9122;0,8926;0,9188;0,9053;0,8763;0,8145;0,9796;0,9093
sum;psi_11;2;2;HC;1-50;HC;51-100;2000;TRUE;0,8756;0,8454;;;;;;0,8589;0,8405;0,8016;0,8667;0,8561;0,955;0,2863;0,8531
sum;psi_11;3;3;HC;1-50;HC;51-100;2000;TRUE;0,8717;0,8292;;;;;;0,8468;0,8098;0,7856;0,8573;0,8412;0,9548;0,3596;0,84
sum;psi_11;4;4;HC;1-50;HC;51-100;2000;TRUE;0,9914;0,9913;;;;;;0,9966;0,9816;0,9893;0,9977;0,9904;0,9935;0,9733;0,9913
sum;psi_11;5;5;HC;1-50;HC;51-100;2000;TRUE;0,9409;0,9582;;;;;;0,9122;0,9433;0,9601;0,9848;0,9712;0,9679;0,7232;0,9538
sum;psi_11;6;6;HC;1-50;HC;51-100;2000;TRUE;0,9992;0,9955;;;;;;0,9948;0,9954;0,9947;0,9977;0,9947;0,9964;0,9899;0,9964
sum;psi_12;2;2;HC;1-50;HC;51-100;2000;TRUE;0,9401;0,9672;;;;;;0,969;0,9586;0,972;0,9602;0,9744;0,9841;0,9223;0,9603
sum;psi_12;3;3;HC;1-50;HC;51-100;2000;TRUE;0,5894;0,489;;;;;;0,4871;0,5153;0,5859;0,4339;0,4446;0,0939;0,7062;0,5145
sum;psi_12;4;4;HC;1-50;HC;51-100;2000;TRUE;0,9323;0,9463;;;;;;0,9363;0,9417;0,9667;0,931;0,9531;0,9736;0,8554;0,9427
sum;psi_12;5;5;HC;1-50;HC;51-100;2000;TRUE;0,965;0,9706;;;;;;0,9793;0,9647;0,9734;0,9602;0,9765;0,9764;0,8791;0,9692
sum;psi_13;2;2;HC;1-50;HC;51-100;2000;TRUE;0,9565;0,8904;;;;;;0,9071;0,9172;0,8415;0,8947;0,8966;0,8218;0,8976;0,9072
sum;psi_13;3;3;HC;1-50;HC;51-100;2000;TRUE;0,9518;0,9007;;;;;;0,9208;0,9294;0,8628;0,8947;0,9041;0,7858;0,9919;0,9137
sum;psi_13;4;4;HC;1-50;HC;51-100;2000;TRUE;0,9386;0,865;;;;;;0,864;0,888;0,7936;0,8865;0,887;0,7679;0,8313;0,8837
sum;psi_13;5;5;HC;1-50;HC;51-100;1787;TRUE;0,9992;0,947;;;;;;0,9673;0,9632;0,9281;0,9392;0,9456;0,8533;1;0,9603
sum;psi_14;2;2;HC;1-50;HC;51-100;2000;TRUE;0,8958;0,9222;;;;;;0,9088;0,9479;0,9534;0,9509;0,8614;0,9804;0,8214;0,9155
sum;psi_14;3;3;HC;1-50;HC;51-100;2000;TRUE;0,8561;0,9161;;;;;;0,8795;0,9448;0,9481;0,9392;0,8721;0,9834;0,8156;0,9008
sum;psi_14;4;4;HC;1-50;HC;51-100;2000;TRUE;0,8561;0,9161;;;;;;0,8795;0,9448;0,9481;0,9392;0,8721;0,9834;0,8156;0,9008
sum;psi_14;5;5;HC;1-50;HC;51-100;2000;TRUE;0,9844;0,9603;;;;;;0,9862;0,9847;0,996;0,9649;0,8945;0,9917;0,9496;0,9664
sum;psi_15;3;3;HC;1-50;HC;51-100;2000;TRUE;0,6221;0,5195;;;;;;0,5232;0,5429;0,6192;0,4444;0,4893;0,1508;0,7959;0,5455
sum;psi_15;4;4;HC;1-50;HC;51-100;2000;TRUE;0,7823;0,8441;;;;;;0,7831;0,8804;0,8682;0,8515;0,8305;0,8969;0,785;0,8284
sum;psi_15;5;5;HC;1-50;HC;51-100;2000;TRUE;0,8841;0,8936;;;;;;0,8692;0,8543;0,9148;0,9053;0,9083;0,9199;0,849;0,8912
sum;psi_15;6;6;HC;1-50;HC;51-100;2000;TRUE;0,7481;0,8335;;;;;;0,7917;0,8313;0,8682;0,8082;0,8561;0,8898;0,7821;0,8118
sum;psi_15;7;7;HC;1-50;HC;51-100;2000;TRUE;0,9743;0,9608;;;;;;0,9415;0,9571;0,9601;0,9626;0,9744;0,9562;0,852;0,9643
sum;psi_16;2;2;HC;1-50;HC;51-100;2000;TRUE;0,8927;0,9057;;;;;;0,8847;0,8972;0,9467;0,8865;0,9094;0,9853;0,8923;0,9024
sum;psi_16;3;3;HC;1-50;HC;51-100;2000;TRUE;0,8421;0,8589;;;;;;0,8124;0,8926;0,8176;0,855;0,9009;0,9485;0,7107;0,8546
sum;psi_16;4;4;HC;1-50;HC;51-100;2000;TRUE;0,9028;0,9243;;;;;;0,8864;0,9187;0,964;0,917;0,9264;0,9832;0,5947;0,9188
sum;psi_16;5;5;HC;1-50;HC;51-100;2000;TRUE;0,9627;0,9529;;;;;;0,9019;0,9509;0,9854;0,9696;0,9446;0,9907;0,5347;0,9554
sum;psi_16;6;6;HC;1-50;HC;51-100;2000;TRUE;0,9533;0,937;;;;;;0,9071;0,9433;0,9654;0,938;0,9275;0,9857;0,6297;0,9411
mean;psi_1;2;2;HC;1-50;HC;51-100;547;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
mean;psi_1;7;7;HC;1-50;HC;51-100;2000;TRUE;0,5039;0,4951;;;;;;0,475;0,5031;0,4913;0,483;0,516;0,4998;0,3505;0,4973
mean;psi_1;3;3;HC;1-50;HC;51-100;431;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
mean;psi_1;10;10;HC;1-50;HC;51-100;2000;TRUE;0,5039;0,4951;;;;;;0,475;0,5031;0,4913;0,483;0,516;0,4998;0,3505;0,4973
mean;psi_1;4;4;HC;1-50;HC;51-100;285;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
mean;psi_1;13;13;HC;1-50;HC;51-100;2000;TRUE;0,5443;0,5142;;;;;;0,4991;0,5322;0,4913;0,5111;0,532;0,5026;0,7775;0,5218
mean;psi_2;2;2;HC;1-50;HC;51-100;2000;TRUE;0,7737;0,834;;;;;;0,8072;0,8298;0,7457;0,869;0,8923;0,9457;0,6137;0,8187
mean;psi_2;7;7;HC;1-50;HC;51-100;1146;TRUE;0,9992;0,9968;;;;;;0,9931;0,9969;0,9973;0,9965;0,9989;0,9945;1;0,9974
mean;psi_2;3;3;HC;1-50;HC;51-100;2000;TRUE;0,7737;0,834;;;;;;0,8072;0,8298;0,7457;0,869;0,8923;0,9457;0,6137;0,8187
mean;psi_2;10;10;HC;1-50;HC;51-100;1377;TRUE;0,9992;0,9913;;;;;;0,9931;0,9939;0,9893;0,9906;0,9904;0,9891;1;0,9933
mean;psi_2;4;4;HC;1-50;HC;51-100;2000;TRUE;0,9736;0,9772;;;;;;0,9793;0,9755;0,976;0,9766;0,9787;0,9746;0,9964;0,9763
mean;psi_2;13;13;HC;1-50;HC;51-100;2000;TRUE;0,9992;0,9931;;;;;;0,9897;0,9923;0,9893;0,9965;0,9957;0,998;1;0,9947
mean;psi_2;5;5;HC;1-50;HC;51-100;1000;TRUE;0,9992;0,9989;;;;;;0,9983;1;0,9973;0,9988;1;0,9956;1;0,999
mean;psi_2;16;16;HC;1-50;HC;51-100;2000;TRUE;0,7737;0,834;;;;;;0,8072;0,8298;0,7457;0,869;0,8923;0,9457;0,6137;0,8187
mean;psi_3;2;2;HC;1-50;HC;51-100;2000;TRUE;0,9479;0,9486;;;;;;0,9707;0,9402;0,9374;0,9649;0,935;0,9836;1;0,9484
mean;psi_3;7;7;HC;1-50;HC;51-100;2000;TRUE;0,9479;0,9486;;;;;;0,9707;0,9402;0,9374;0,9649;0,935;0,9836;1;0,9484
mean;psi_3;3;3;HC;1-50;HC;51-100;2000;TRUE;0,9479;0,9486;;;;;;0,9707;0,9402;0,9374;0,9649;0,935;0,9836;1;0,9484
mean;psi_3;10;10;HC;1-50;HC;51-100;2000;TRUE;0,9479;0,9486;;;;;;0,9707;0,9402;0,9374;0,9649;0,935;0,9836;1;0,9484
mean;psi_3;4;4;HC;1-50;HC;51-100;2000;TRUE;0,9479;0,9486;;;;;;0,9707;0,9402;0,9374;0,9649;0,935;0,9836;1;0,9484
mean;psi_3;13;13;HC;1-50;HC;51-100;2000;TRUE;0,9479;0,9486;;;;;;0,9707;0,9402;0,9374;0,9649;0,935;0,9836;1;0,9484
mean;psi_3;5;5;HC;1-50;HC;51-100;2000;TRUE;0,9611;0,9553;;;;;;0,9742;0,9448;0,9467;0,9719;0,9424;0,9857;1;0,9567
mean;psi_3;16;16;HC;1-50;HC;51-100;2000;TRUE;0,9479;0,9486;;;;;;0,9707;0,9402;0,9374;0,9649;0,935;0,9836;1;0,9484
mean;psi_3;6;6;HC;1-50;HC;51-100;2000;TRUE;0,9479;0,9486;;;;;;0,9707;0,9402;0,9374;0,9649;0,935;0,9836;1;0,9484
mean;psi_3;19;19;HC;1-50;HC;51-100;2000;TRUE;0,9479;0,9486;;;;;;0,9707;0,9402;0,9374;0,9649;0,935;0,9836;1;0,9484
mean;psi_4;2;2;HC;1-50;HC;51-100;2000;TRUE;0,9098;0,9309;;;;;;0,9363;0,9187;0,9654;0,9181;0,92;0,9225;0,888;0,9255
mean;psi_4;7;7;HC;1-50;HC;51-100;2000;TRUE;0,8942;0,9275;;;;;;0,9329;0,9187;0,964;0,9099;0,9168;0,9223;0,8356;0,919
mean;psi_4;3;3;HC;1-50;HC;51-100;2000;TRUE;0,9075;0,9351;;;;;;0,9294;0,931;0,968;0,9263;0,9232;0,9178;0,8376;0,9281
mean;psi_4;10;10;HC;1-50;HC;51-100;2000;TRUE;0,8942;0,9275;;;;;;0,9329;0,9187;0,964;0,9099;0,9168;0,9223;0,8356;0,919
mean;psi_4;4;4;HC;1-50;HC;51-100;2000;TRUE;0,8942;0,9275;;;;;;0,9329;0,9187;0,964;0,9099;0,9168;0,9223;0,8356;0,919
mean;psi_4;13;13;HC;1-50;HC;51-100;2000;TRUE;0,8942;0,9275;;;;;;0,9329;0,9187;0,964;0,9099;0,9168;0,9223;0,8356;0,919
mean;psi_4;5;5;HC;1-50;HC;51-100;2000;TRUE;0,8942;0,9275;;;;;;0,9329;0,9187;0,964;0,9099;0,9168;0,9223;0,8356;0,919
mean;psi_4;16;16;HC;1-50;HC;51-100;2000;TRUE;0,8942;0,9275;;;;;;0,9329;0,9187;0,964;0,9099;0,9168;0,9223;0,8356;0,919
mean;psi_4;6;6;HC;1-50;HC;51-100;2000;TRUE;0,9082;0,9309;;;;;;0,9312;0,9233;0,964;0,917;0,9222;0,9219;0,835;0,9251
mean;psi_4;19;19;HC;1-50;HC;51-100;2000;TRUE;0,8942;0,9275;;;;;;0,9329;0,9187;0,964;0,9099;0,9168;0,9223;0,8356;0,919
mean;psi_5;2;2;HC;1-50;HC;51-100;2000;TRUE;0,9393;0,9579;;;;;;0,9466;0,9647;0,9521;0,9696;0,9542;0,9946;1;0,9532
mean;psi_5;7;7;HC;1-50;HC;51-100;1699;TRUE;0,9984;1;;;;;;1;1;1;1;1;0,9994;1;0,9996
mean;psi_5;3;3;HC;1-50;HC;51-100;2000;TRUE;0,9393;0,9579;;;;;;0,9466;0,9647;0,9521;0,9696;0,9542;0,9946;1;0,9532
mean;psi_5;10;10;HC;1-50;HC;51-100;787;TRUE;1;0,9976;;;;;;0,9983;0,9985;0,9947;0,9988;0,9979;0,9996;1;0,9982
mean;psi_5;4;4;HC;1-50;HC;51-100;1696;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
mean;psi_5;13;13;HC;1-50;HC;51-100;749;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
mean;psi_5;5;5;HC;1-50;HC;51-100;730;TRUE;1;0,9958;;;;;;1;1;1;0,9977;0,9851;0,999;1;0,9968
mean;psi_5;16;16;HC;1-50;HC;51-100;840;TRUE;0,9984;0,9947;;;;;;0,9966;0,9985;0,9933;0,9988;0,9883;0,9992;1;0,9957
mean;psi_5;6;6;HC;1-50;HC;51-100;2000;TRUE;0,9393;0,9579;;;;;;0,9466;0,9647;0,9521;0,9696;0,9542;0,9946;1;0,9532
mean;psi_5;19;19;HC;1-50;HC;51-100;523;TRUE;1;1;;;;;;1;1;1;1;1;1;1;1
mean;psi_6;2;2;HC;1-50;HC;51-100;2000;TRUE;0,8896;0,9224;;;;;;0,9053;0,9279;0,9108;0,931;0,9307;0,9386;0,9087;0,9141
mean;psi_6;7;7;HC;1-50;HC;51-100;2000;TRUE;0,8896;0,9224;;;;;;0,9053;0,9279;0,9108;0,931;0,9307;0,9386;0,9087;0,9141
mean;psi_6;3;3;HC;1-50;HC;51-100;2000;TRUE;0,8896;0,9224;;;;;;0,9053;0,9279;0,9108;0,931;0,9307;0,9386;0,9087;0,9141
mean;psi_6;10;10;HC;1-50;HC;51-100;2000;TRUE;0,8896;0,9224;;;;;;0,9053;0,9279;0,9108;0,931;0,9307;0,9386;0,9087;0,9141
mean;psi_6;4;4;HC;1-50;HC;51-100;2000;TRUE;0,8896;0,9224;;;;;;0,9053;0,9279;0,9108;0,931;0,9307;0,9386;0,9087;0,9141
mean;psi_6;13;13;HC;1-50;HC;51-100;2000;TRUE;0,8896;0,9224;;;;;;0,9053;0,9279;0,9108;0,931;0,9307;0,9386;0,9087;0,9141
mean;psi_6;5;5;HC;1-50;HC;51-100;2000;TRUE;0,8896;0,9224;;;;;;0,9053;0,9279;0,9108;0,931;0,9307;0,9386;0,9087;0,9141
mean;psi_6;16;16;HC;1-50;HC;51-100;2000;TRUE;0,8896;0,9224;;;;;;0,9053;0,9279;0,9108;0,931;0,9307;0,9386;0,9087;0,9141
mean;psi_6;6;6;HC;1-50;HC;51-100;2000;TRUE;0,8896;0,9224;;;;;;0,9053;0,9279;0,9108;0,931;0,9307;0,9386;0,9087;0,9141
mean;psi_6;19;19;HC;1-50;HC;51-100;2000;TRUE;0,8896;0,9224;;;;;;0,9053;0,9279;0,9108;0,931;0,9307;0,9386;0,9087;0,9141
mean;psi_7;6;6;HC;1-50;HC;51-100;2000;TRUE;0,8958;0,7493;;;;;;0,7797;0,7193;0,8522;0,6433;0,7655;0,6918;0,8421;0,7865
mean;psi_7;19;19;HC;1-50;HC;51-100;2000;TRUE;0,8709;0,7596;;;;;;0,7625;0,7132;0,8389;0,6246;0,8497;0,6932;0,5584;0,7879
mean;psi_7;7;7;HC;1-50;HC;51-100;2000;TRUE;0,9098;0,8192;;;;;;0,7849;0,8359;0,8522;0,7404;0,8742;0,698;0,932;0,8422
mean;psi_7;22;22;HC;1-50;HC;51-100;2000;TRUE;0,7667;0,7665;;;;;;0,7057;0,7868;0,8069;0,6971;0,8209;0,6627;0,5596;0,7665
mean;psi_7;8;8;HC;1-50;HC;51-100;2000;TRUE;0,8997;0,8102;;;;;;0,7866;0,8098;0,8415;0,7345;0,8689;0,7;0,805;0,8329
mean;psi_7;25;25;HC;1-50;HC;51-100;2000;TRUE;0,8546;0,731;;;;;;0,7504;0,7301;0,8455;0,607;0,7409;0,6986;0,314;0,7624
mean;psi_7;9;9;HC;1-50;HC;51-100;2000;TRUE;0,8802;0,7951;;;;;;0,7573;0,7868;0,8322;0,7298;0,8539;0,6918;0,7058;0,8167
mean;psi_7;28;28;HC;1-50;HC;51-100;2000;TRUE;0,8608;0,7609;;;;;;0,7608;0,704;0,8282;0,6351;0,8614;0,6938;0,7058;0,7863
mean;psi_7;10;10;HC;1-50;HC;51-100;2000;TRUE;0,8997;0,8258;;;;;;0,7831;0,8543;0,8602;0,7462;0,8774;0,6956;0,7058;0,8446
mean;psi_7;31;31;HC;1-50;HC;51-100;2000;TRUE;0,8515;0,7201;;;;;;0,7435;0,7224;0,8296;0,5965;0,7292;0,7006;0,314;0,7535
mean;psi_8;6;6;HC;1-50;HC;51-100;2000;TRUE;0,8826;0,8867;;;;;;0,864;0,8911;0,9028;0,9275;0,8475;0,9608;1;0,8856
mean;psi_8;19;19;HC;1-50;HC;51-100;2000;TRUE;0,9961;0,9987;;;;;;0,9931;1;0,9987;1;1;0,9837;1;0,998
mean;psi_8;7;7;HC;1-50;HC;51-100;2000;TRUE;0,8826;0,8867;;;;;;0,864;0,8911;0,9028;0,9275;0,8475;0,9608;1;0,8856
mean;psi_8;22;22;HC;1-50;HC;51-100;725;TRUE;0,9899;0,9968;;;;;;0,9845;0,9954;1;1;1;0,973;1;0,9951
mean;psi_8;8;8;HC;1-50;HC;51-100;2000;TRUE;0,9946;0,9886;;;;;;0,9931;0,9847;0,9867;0,9883;0,9904;0,9776;1;0,9901
mean;psi_8;25;25;HC;1-50;HC;51-100;1817;TRUE;0,9977;0,9995;;;;;;0,9966;1;1;1;1;0,9824;1;0,999
mean;psi_8;9;9;HC;1-50;HC;51-100;2000;TRUE;0,9914;0,9865;;;;;;0,9931;0,9877;0,9867;0,9789;0,9883;0,977;1;0,9878
mean;psi_8;28;28;HC;1-50;HC;51-100;1251;TRUE;0,9992;0,9987;;;;;;1;0,9954;1;0,9988;0,9989;0,9843;1;0,9988
mean;psi_8;10;10;HC;1-50;HC;51-100;2000;TRUE;0,9977;0,9926;;;;;;0,9931;1;0,9933;0,9895;0,9893;0,9832;1;0,9939
mean;psi_8;31;31;HC;1-50;HC;51-100;1983;TRUE;0,9992;1;;;;;;1;1;1;1;1;0,9869;1;0,9998
mean;psi_9;2;2;HC;1-50;HC;51-100;2000;TRUE;0,8958;0,7474;;;;;;0,7952;0,796;0,7337;0,7135;0,726;0,3971;0,9642;0,7851
mean;psi_9;7;7;HC;1-50;HC;51-100;2000;TRUE;0,8958;0,7474;;;;;;0,7952;0,796;0,7337;0,7135;0,726;0,3971;0,9642;0,7851
mean;psi_9;3;3;HC;1-50;HC;51-100;2000;TRUE;0,8958;0,7474;;;;;;0,7952;0,796;0,7337;0,7135;0,726;0,3971;0,9642;0,7851
mean;psi_9;10;10;HC;1-50;HC;51-100;2000;TRUE;0,8958;0,7474;;;;;;0,7952;0,796;0,7337;0,7135;0,726;0,3971;0,9642;0,7851
mean;psi_9;4;4;HC;1-50;HC;51-100;2000;TRUE;0,8958;0,7474;;;;;;0,7952;0,796;0,7337;0,7135;0,726;0,3971;0,9642;0,7851
mean;psi_9;13;13;HC;1-50;HC;51-100;2000;TRUE;0,8958;0,7474;;;;;;0,7952;0,796;0,7337;0,7135;0,726;0,3971;0,9642;0,7851
mean;psi_9;5;5;HC;1-50;HC;51-100;2000;TRUE;0,8958;0,7474;;;;;;0,7952;0,796;0,7337;0,7135;0,726;0,3971;0,9642;0,7851
mean;psi_9;16;16;HC;1-50;HC;51-100;2000;TRUE;0,8958;0,7474;;;;;;0,7952;0,796;0,7337;0,7135;0,726;0,3971;0,9642;0,7851
mean;psi_10;2;2;HC;1-50;HC;51-100;2000;TRUE;0,9378;0,8997;;;;;;0,9122;0,8926;0,9188;0,9053;0,8763;0,8147;0,9796;0,9093
mean;psi_10;7;7;HC;1-50;HC;51-100;2000;TRUE;0,9378;0,8997;;;;;;0,9122;0,8926;0,9188;0,9053;0,8763;0,8147;0,9796;0,9093
mean;psi_10;3;3;HC;1-50;HC;51-100;2000;TRUE;0,9378;0,8997;;;;;;0,9122;0,8926;0,9188;0,9053;0,8763;0,8147;0,9796;0,9093
mean;psi_10;10;10;HC;1-50;HC;51-100;2000;TRUE;0,9378;0,8997;;;;;;0,9122;0,8926;0,9188;0,9053;0,8763;0,8147;0,9796;0,9093
mean;psi_10;4;4;HC;1-50;HC;51-100;2000;TRUE;0,9378;0,8997;;;;;;0,9122;0,8926;0,9188;0,9053;0,8763;0,8147;0,9796;0,9093
mean;psi_10;13;13;HC;1-50;HC;51-100;2000;TRUE;0,9378;0,8997;;;;;;0,9122;0,8926;0,9188;0,9053;0,8763;0,8147;0,9796;0,9093
mean;psi_10;5;5;HC;1-50;HC;51-100;2000;TRUE;0,9378;0,8997;;;;;;0,9122;0,8926;0,9188;0,9053;0,8763;0,8147;0,9796;0,9093
mean;psi_10;16;16;HC;1-50;HC;51-100;2000;TRUE;0,9378;0,8997;;;;;;0,9122;0,8926;0,9188;0,9053;0,8763;0,8147;0,9796;0,9093
mean;psi_11;2;2;HC;1-50;HC;51-100;2000;TRUE;0,6773;0,4369;;;;;;0,4148;0,4049;0,5073;0,3965;0,4531;0,0567;0,3069;0,4979
mean;psi_11;7;7;HC;1-50;HC;51-100;2000;TRUE;0,6882;0,4617;;;;;;0,4182;0,4064;0,506;0,3977;0,5501;0,0587;0,2818;0,5193
mean;psi_11;3;3;HC;1-50;HC;51-100;2000;TRUE;0,6773;0,4369;;;;;;0,4148;0,4049;0,5073;0,3965;0,4531;0,0567;0,3069;0,4979
mean;psi_11;10;10;HC;1-50;HC;51-100;2000;TRUE;0,6773;0,4369;;;;;;0,4148;0,4049;0,5073;0,3965;0,4531;0,0567;0,3069;0,4979
mean;psi_11;4;4;HC;1-50;HC;51-100;2000;TRUE;0,6773;0,4369;;;;;;0,4148;0,4049;0,5073;0,3965;0,4531;0,0567;0,3069;0,4979
mean;psi_11;13;13;HC;1-50;HC;51-100;2000;TRUE;0,6773;0,4369;;;;;;0,4148;0,4049;0,5073;0,3965;0,4531;0,0567;0,3069;0,4979
mean;psi_11;5;5;HC;1-50;HC;51-100;2000;TRUE;0,8297;0,7919;;;;;;0,7935;0,7224;0,8495;0,7333;0,8465;0,9293;0,2484;0,8015
